gene_ID,control_12,control_26,control_11,control_14,control_6,GBM_27,GBM_29,GBM_3,GBM_8,GBM_9,metastasis_21,metastasis_22,metastasis_23,metastasis_28,metastasis_30,control_15,metastasis_16
ENSG00000136696,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0
ENSG00000136695,0,0,0,1,0,6,3,0,1,0,0,13,2,1,5,0,10
ENSG00000136697,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
ENSG00000136689,17,165,99,541,892,15,1,2137,6100,5884,0,0,3,8,11,340,33659
ENSG00000125637,512,349,522,1779,670,146,41,743,1956,1776,3,0,40,266,128,2484,2238
ENSG00000125618,5,33,51,40,14,2,0,35,119,168,3,0,6,1721,15,0,82
ENSG00000231292,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0
ENSG00000136682,144,194,271,354,394,127,11,530,456,284,2,11,13,125,183,280,297
ENSG00000184492,13,0,1,0,12,5,0,11,10,6,0,0,0,0,2,0,0
ENSG00000279267,19,21,16,5,55,5,4,23,32,8,0,0,3,2,13,128,0
ENSG00000144134,33,36,80,86,48,91,13,105,80,22,0,4,6,65,42,120,21
ENSG00000115084,165,463,934,873,989,384,45,1469,901,768,0,62,8,372,488,936,755
ENSG00000115091,1996,3768,4414,7245,5410,1438,107,8840,8509,9393,15,141,221,792,1165,6379,29231
ENSG00000279957,6,4,13,27,46,11,2,35,20,2,0,0,1,12,13,11,50
ENSG00000175497,26,12,30,21,39,15,19,3,28,0,0,8,3,3,7,94,7
ENSG00000088205,701,1161,1645,1599,1996,644,58,2342,1709,1757,0,25,55,475,556,2113,2425
ENSG00000125633,467,795,1477,1242,1590,1531,117,2210,855,759,0,156,36,645,1108,1181,2265
ENSG00000279227,0,1,5,23,11,4,0,18,3,13,0,0,0,15,6,0,193
ENSG00000125629,72,141,223,262,297,57,16,334,285,407,0,24,4,116,98,148,272
ENSG00000163064,2,0,4,0,0,96,31,367,45,0,0,6,0,11,3,63,2
ENSG00000019169,162,392,2656,2092,210,14,3,98,279,231,0,0,16,22,9,1116,5944
ENSG00000144119,2,4,5,3,16,2,0,1,0,0,0,0,0,0,0,0,15
ENSG00000115107,553,349,677,1448,121,315,63,786,3121,2541,0,11,3,123,105,1177,808
ENSG00000186132,28,47,52,116,74,36,5,84,59,63,0,0,10,14,16,173,72
ENSG00000155368,1179,1608,2964,2407,3393,1259,84,5737,9992,4723,0,80,128,321,434,3272,7116
ENSG00000171227,13,52,128,147,107,158,1,314,248,226,0,0,0,58,84,101,131
ENSG00000080293,4,0,6,5,8,5,3,3,2,0,19,0,0,3,2,55,1
ENSG00000163075,10,6,7,3,8,29,1,32,25,0,0,2,0,47,5,0,1
ENSG00000144120,31,15,52,91,43,33,2,86,34,31,0,0,0,18,19,196,12
ENSG00000088179,78,348,633,454,759,431,49,913,323,233,0,19,14,194,318,699,299
ENSG00000115109,170,422,1058,519,744,423,58,703,364,311,0,11,1,237,290,391,227
ENSG00000226479,152,319,489,398,555,205,19,560,362,393,0,10,22,138,187,439,494
ENSG00000144118,1003,1626,3056,3031,2737,974,44,3624,1818,2638,0,122,139,530,1171,4029,17153
ENSG00000163083,58,17,117,73,17,314,27,164,86,145,1,53,46,238,671,231,348
ENSG00000280409,0,0,2,0,0,1,0,0,0,0,0,0,0,6,0,0,0
ENSG00000074047,1,4,25,16,9,59,104,162,50,15,0,0,0,6,14,0,1
ENSG00000115112,42,229,343,263,198,55,3,95,215,148,0,36,2,1027,170,165,403
ENSG00000074054,545,1214,2453,1777,2522,2149,131,3822,1897,1469,0,190,156,1225,1380,2057,2248
ENSG00000279721,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,11,10
ENSG00000155438,599,583,523,936,800,226,20,935,533,537,0,21,26,89,203,382,414
ENSG00000211460,320,740,1097,986,1389,317,43,1231,1063,1245,7,20,32,162,308,583,677
ENSG00000279874,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ENSG00000155052,5,10,19,5,36,37,11,145,0,0,0,13,3,3,12,0,14
ENSG00000252674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136732,337,857,862,1304,1134,104,27,961,3020,1780,1,18,44,131,100,1103,2277
ENSG00000237524,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0
ENSG00000136717,8405,7160,5215,23307,5942,1030,237,4538,20440,10045,3,38,96,1467,583,11148,6214
ENSG00000186684,36,13,23,86,2,12,1,7,21,8,11,0,1,2,11,4,9
ENSG00000163161,478,624,800,1039,948,723,115,1175,791,825,3,129,52,459,613,784,312
ENSG00000169967,598,1546,2462,3300,2837,686,88,4216,7319,5235,1,76,51,725,738,2689,16284
ENSG00000115718,0,5,2,7,0,4,1,27,101,51,0,0,0,1,9,0,4
ENSG00000163166,1279,1720,1948,2407,2561,2058,161,3342,2041,2095,1,339,134,980,1564,2981,2656
ENSG00000169994,18,24,38,30,38,38,6,29,7,20,0,3,2,447,54,13,734
ENSG00000072163,727,962,3123,871,2331,1618,137,274,223,275,1,489,170,2088,2479,2861,326
ENSG00000144230,10,11,47,13,131,98,0,5,15,2,0,0,2,2,25,53,6
ENSG00000136709,607,942,1612,1693,1802,1037,70,2004,1560,1072,8,88,91,624,1061,2002,833
ENSG00000173349,27,96,254,166,334,106,19,248,131,226,0,10,7,80,113,177,110
ENSG00000144231,170,304,551,580,569,169,17,839,707,558,0,10,10,123,122,479,332
ENSG00000144233,150,166,494,311,502,387,45,716,354,400,0,7,32,205,271,461,363
ENSG00000136715,214,430,684,620,628,300,34,812,672,557,1,40,33,187,221,985,836
ENSG00000136731,1007,1808,2742,3324,2911,1466,91,5353,4656,5749,1,181,139,875,1188,3354,4435
ENSG00000136720,233,237,704,618,662,407,47,362,1118,490,0,8,17,152,179,793,513
ENSG00000238379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222014,0,6,1,6,0,10,0,6,2,3,0,0,0,1,5,73,0
ENSG00000196604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ENSG00000152076,0,0,1,6,6,15,13,27,29,2,0,0,0,12,8,34,0
ENSG00000136699,187,290,627,457,492,468,48,695,563,610,1,32,34,363,382,610,334
ENSG00000152082,380,381,531,537,646,428,118,461,658,775,0,42,86,1229,408,574,1015
ENSG00000152086,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0
ENSG00000136710,102,323,424,461,552,107,18,325,565,576,4,0,12,90,119,346,516
ENSG00000136718,289,260,535,694,415,223,16,570,604,590,1,7,16,214,165,339,296
ENSG00000072135,1258,2204,2432,3804,2689,740,88,1762,3783,3915,2,131,99,673,748,4652,3488
ENSG00000196834,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
ENSG00000152093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183292,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0
ENSG00000136698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222038,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ENSG00000173302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178171,24,2,12,2,4,4,7,2,2,0,11,0,1,0,21,0,20
ENSG00000136002,66,44,138,64,134,1191,222,285,586,125,1,12,10,24,119,19,32
ENSG00000284479,0,0,2,0,0,2,0,11,3,0,0,0,0,0,0,0,0
ENSG00000152102,412,780,1820,939,1831,684,81,1711,1257,983,14,42,39,437,486,2056,688
ENSG00000115762,747,1108,1691,2750,2098,684,62,3291,4880,5381,2,29,91,514,466,2881,8774
ENSG00000188219,6,3,1,7,13,4,3,17,24,7,0,0,1,0,2,3,48
ENSG00000233087,2,3,6,9,5,3,5,1,4,4,0,0,0,3,3,4,7
ENSG00000173272,120,127,162,161,219,217,63,308,196,331,0,29,31,452,168,237,234
ENSG00000075886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ENSG00000163040,12,17,13,8,71,95,17,82,10,18,0,0,7,42,22,0,12
ENSG00000163046,4,5,4,15,9,4,10,10,12,6,0,0,0,9,4,5,6
ENSG00000202174,2,1,1,2,1,5,5,1,0,2,1,1,2,2,1,9,2
ENSG00000183840,0,2,1,3,11,2,8,18,13,0,0,0,0,23,9,0,7
ENSG00000150551,15,148,159,21,357,315,112,730,143,193,0,0,6,26,34,10,11
ENSG00000176771,342,721,787,1828,642,357,54,1736,993,1346,0,13,23,198,48,493,248
ENSG00000279512,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000152127,945,1876,2871,2482,4409,1422,122,3333,3657,3108,2,126,108,407,949,2943,3539
ENSG00000222921,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000152128,67,1,32,1129,0,74,5,15,210,211,1,0,5,26,9,189,112
ENSG00000153086,2,0,0,0,0,2,0,0,0,7,0,2,3,170,3,0,4
ENSG00000082258,435,641,1103,1001,805,722,45,1521,698,533,1,92,60,367,616,1384,908
ENSG00000176601,0,0,1,3,0,38,6,1,56,4,11,0,22,5,17,0,12
ENSG00000115839,793,1793,2848,2385,2838,901,82,2246,1809,1993,0,118,83,691,1009,2924,1702
ENSG00000121988,50,116,119,99,139,101,1,236,104,82,1,10,13,51,92,189,120
ENSG00000048991,457,906,1293,1356,1642,1053,42,2044,1392,1693,0,185,79,376,702,1139,1494
ENSG00000144224,1595,2330,3238,3638,3337,2962,276,4975,4093,4742,40,276,205,1923,2072,3373,5806
ENSG00000115850,2,4,0,3,15,6,3,13,1,6,6,3,3,5,7,0,24
ENSG00000076003,239,392,711,694,764,208,25,1416,853,1181,1,21,36,149,188,714,475
ENSG00000115866,778,1271,2038,2054,2385,712,104,2764,2846,3020,9,108,62,736,715,1678,1987
ENSG00000121966,102,1126,6118,4648,2369,276,19,7823,11993,10838,0,37,3,196,242,3930,39245
ENSG00000279024,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,34
ENSG00000144229,12,45,171,40,240,71,16,169,43,21,0,0,20,21,28,36,5
ENSG00000212425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000150540,285,802,659,1316,1363,114,20,939,1794,2124,3,0,41,26,58,1165,1446
ENSG00000144228,170,521,846,1194,943,149,34,680,1028,840,0,24,29,101,185,880,2709
ENSG00000144227,0,0,0,0,0,2,0,1,0,0,9,0,0,0,0,0,0
ENSG00000168702,52,156,664,58,216,779,96,2433,347,62,16,10,13,4,40,73,1
ENSG00000115919,263,133,450,554,115,68,7,345,701,786,1,23,17,63,150,508,2780
ENSG00000075884,152,265,477,1250,475,37,14,517,977,596,7,0,3,55,22,694,2711
ENSG00000121964,146,270,665,516,625,172,21,672,456,680,39,27,24,122,209,299,926
ENSG00000169554,4366,9361,8870,12440,13741,2372,453,10719,14632,12464,35,111,315,1341,1357,12087,45699
ENSG00000279166,22,61,158,176,170,40,1,394,122,51,0,0,1,38,70,132,919
ENSG00000279876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253083,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,153,0
ENSG00000121989,63,233,508,328,617,183,10,475,255,198,0,8,5,69,225,300,100
ENSG00000115947,169,532,706,520,742,171,33,643,439,355,1,22,9,157,241,359,317
ENSG00000204406,179,578,1016,879,1200,1079,93,1699,698,604,4,113,88,657,878,778,799
ENSG00000281469,0,2,0,4,22,6,0,12,0,0,0,0,0,5,2,0,0
ENSG00000281772,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENSG00000135999,380,718,1453,1205,1329,807,44,1478,875,706,0,66,67,439,700,1324,879
ENSG00000168280,1058,365,711,440,2594,3507,212,4460,777,968,29,91,149,373,1314,331,157
ENSG00000150556,8,2,17,4,0,3,1,0,0,0,0,0,0,6,8,0,12
ENSG00000187123,29,21,57,11,30,7,14,41,24,5,0,0,5,1,9,0,4
ENSG00000168288,135,384,654,462,572,97,2,856,513,674,0,19,13,66,114,995,830
ENSG00000115963,680,1860,3921,1439,1820,309,31,1242,376,3027,2,44,50,473,261,1266,1155
ENSG00000184898,76,432,447,312,475,54,18,284,223,247,0,0,12,63,124,215,89
ENSG00000123609,335,620,701,983,825,85,14,624,672,676,0,17,37,124,115,1062,1413
ENSG00000123610,10,0,0,140,16,19,2,106,51,111,0,0,2,25,4,135,12021
ENSG00000080345,1147,2203,3564,3334,3877,1358,76,4690,3123,2479,13,149,127,940,1404,3177,2701
ENSG00000183091,182,116,215,639,140,731,49,1505,211,226,0,24,35,166,160,826,125
ENSG00000162980,884,1725,2013,3688,3034,623,83,3034,6358,4346,9,129,61,415,700,1976,1751
ENSG00000283228,340,1005,972,1792,1643,220,47,1687,3037,2039,0,60,27,98,175,721,1123
ENSG00000182389,180,537,328,612,1005,129,61,1200,736,443,0,0,30,16,76,172,565
ENSG00000115145,391,678,1297,1179,1353,359,34,1538,1307,1264,1,41,35,208,385,524,1244
ENSG00000157827,1268,1227,1987,3210,2709,1741,416,6152,6615,4344,1,182,155,977,835,2759,2823
ENSG00000196504,1957,3069,3701,5304,5021,1858,97,5256,5954,5626,2,325,207,1133,1573,5398,6258
ENSG00000177917,19,108,168,154,129,61,24,205,175,164,0,1,16,23,62,323,353
ENSG00000177519,4,6,8,5,1,4,0,1,21,8,0,0,3,4,0,0,0
ENSG00000144278,7,0,129,7,70,81,3,31,59,17,0,0,8,0,44,10,2
ENSG00000223290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162989,3,4,23,0,12,10,10,1,1,0,0,0,7,2,14,0,0
ENSG00000153234,38,1418,3513,1032,4765,583,16,8306,17606,11563,0,128,67,1773,490,383,11941
ENSG00000115159,270,589,1052,1344,1148,296,36,1467,2193,1750,1,33,24,170,323,1115,1866
ENSG00000136542,2,9,11,9,0,6,22,6,3,9,2,0,6,0,14,4,16
ENSG00000136541,93,26,27,294,735,94,27,47,289,24,0,0,24,25,15,111,25
ENSG00000115165,275,394,468,2821,842,34,7,995,1247,2015,0,11,10,118,40,2603,9889
ENSG00000123612,5,26,65,18,9,15,2,5,1,0,0,0,1,1,12,260,12
ENSG00000115170,301,1193,3151,953,2492,1013,34,1475,521,798,2,34,42,286,971,1400,701
ENSG00000007001,0,2,9,2,0,5,1,5,0,0,0,0,3,0,0,0,9
ENSG00000153237,29,88,137,39,182,246,50,140,33,44,0,11,11,47,102,62,39
ENSG00000144283,595,1320,3510,1516,3752,5468,295,3174,776,1023,2,582,462,2446,2968,2369,672
ENSG00000163331,0,0,0,1,0,0,0,2,0,0,0,13,0,0,0,0,0
ENSG00000115183,1344,3121,4408,2278,3918,6676,1295,6340,2418,1646,32,867,640,4234,5510,3485,751
ENSG00000196151,22,57,137,130,80,48,18,143,127,115,0,23,10,36,87,86,129
ENSG00000123636,2600,4291,6355,6026,6541,8405,381,10090,4967,3679,20,1243,611,3818,5786,8146,7979
ENSG00000136536,1018,2138,3341,3131,3216,1872,46,3676,2130,2110,16,310,144,793,1745,2984,4327
ENSG00000241399,523,2630,2228,4678,3466,177,20,1438,6858,9568,5,8,25,74,226,2083,8194
ENSG00000248672,908,3168,3281,4239,4224,321,15,1181,5192,6506,1,57,33,525,499,3783,6524
ENSG00000054219,600,2075,2605,2458,3139,256,8,679,2805,2712,1,49,32,514,448,2946,3127
ENSG00000153246,52,92,447,67,450,253,2,195,24,39,7,39,18,205,229,88,45
ENSG00000115221,2,0,5,0,0,5,0,9,0,10,0,0,5,103,23,0,11
ENSG00000153250,584,767,1531,1683,1317,824,105,2030,1520,1742,10,152,94,619,839,1736,4305
ENSG00000279844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000136560,415,664,1135,1294,1235,752,42,1881,1037,897,2,36,42,268,565,1249,6502
ENSG00000115233,352,420,589,690,595,313,38,1209,874,806,0,46,65,217,315,365,1154
ENSG00000271924,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
ENSG00000136535,16,11,23,4,4,20,11,14,7,3,0,3,0,2,10,0,4
ENSG00000144290,40,23,35,19,62,26,32,110,10,11,0,0,0,1,7,1,5
ENSG00000280105,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000197635,7,395,57,183,143,9,12,205,25,127,0,0,22,6,49,950,133
ENSG00000115263,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20,0
ENSG00000078098,0,3,13,4,23,33,0,105,12,52,5,107,18,246,161,0,72
ENSG00000115267,302,981,1253,795,1696,217,105,671,903,467,9,48,109,229,425,2741,675
ENSG00000115271,563,341,323,2518,610,84,28,449,926,1133,0,5,6,46,126,3020,12281
ENSG00000184611,5,4,8,0,37,7,1,231,20,0,0,0,4,1,2,13,2
ENSG00000212312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182263,18,35,87,23,50,167,14,537,109,44,3,2,9,328,34,25,0
ENSG00000115290,37,43,116,45,33,64,3,40,7,0,0,13,4,61,123,34,2
ENSG00000082438,1459,6290,11884,2815,14519,4604,269,4025,945,1439,9,284,358,1209,5796,6549,469
ENSG00000199508,0,2,1,1,0,2,0,0,4,0,0,0,1,0,0,13,0
ENSG00000223318,4,0,13,0,9,16,0,9,0,0,0,0,0,0,9,0,0
ENSG00000169507,99,205,495,87,640,397,4,713,82,227,0,1,16,18,280,17,48
ENSG00000153253,55,99,210,22,102,331,10,1024,139,31,0,0,3,5,29,20,6
ENSG00000136531,79,194,370,244,194,222,25,422,73,56,4,22,8,60,409,525,14
ENSG00000178662,26,52,193,23,97,203,30,652,132,221,0,0,5,14,46,85,13
ENSG00000115339,5,3,5,91,21,48,8,68,18,49,0,7,2,10,33,154,898
ENSG00000123607,171,333,670,475,457,826,24,1375,447,471,8,65,53,294,463,715,303
ENSG00000144285,7,9,27,19,10,327,76,293,120,39,0,0,7,1,25,0,1
ENSG00000169432,8,230,147,67,227,28,0,38,4,7,0,1,3,5,22,266,225
ENSG00000136546,2,1,39,3,7,10,5,90,13,7,0,0,3,7,29,0,12
ENSG00000163092,11,33,101,12,8,134,26,202,27,26,5,0,8,2,31,75,14
ENSG00000172318,4,17,20,3,23,18,2,36,15,7,0,0,0,9,11,0,0
ENSG00000198648,217,480,823,375,1179,1031,49,1574,425,655,0,87,78,826,713,486,797
ENSG00000172292,171,372,703,687,885,200,50,1114,1375,1300,0,9,29,160,194,348,1653
ENSG00000163072,712,1625,2917,961,2961,2570,89,1871,312,662,1,300,302,1495,2435,1466,319
ENSG00000152253,0,0,3,2,0,18,2,214,23,32,0,0,1,8,7,22,40
ENSG00000152254,0,0,3,1,1,9,0,2,0,0,0,0,2,5,1,0,3
ENSG00000073734,2,0,4,2,5,6,0,4,9,0,0,0,2,2,0,14,6
ENSG00000073737,101,319,352,591,1303,4,2,89,200,39,0,6,5,0,1,506,537
ENSG00000081479,6,11,5,33,30,39,21,55,59,7,0,6,16,1105,16,53,6
ENSG00000163093,43,164,273,139,235,209,54,216,76,112,0,15,7,96,137,271,55
ENSG00000251569,18,73,147,62,188,54,12,99,34,71,0,5,6,15,67,43,31
ENSG00000239474,8,12,20,7,106,11,2,10,8,9,0,0,1,0,23,7,26
ENSG00000138399,91,143,303,328,250,229,16,508,212,194,0,20,15,106,198,149,194
ENSG00000138398,1861,4210,3992,4724,5386,2354,140,4302,4003,3558,34,267,271,1096,2005,5703,6792
ENSG00000154479,25,1,24,6,35,117,1,32,37,20,0,0,0,10,5,0,2
ENSG00000144362,8,29,45,44,57,48,15,100,34,6,0,17,4,31,28,0,0
ENSG00000213160,56,308,620,112,699,160,32,550,130,225,0,0,18,43,224,63,15
ENSG00000138385,1173,1692,1893,2651,2259,678,25,2709,2676,2419,53,62,87,292,590,2295,1945
ENSG00000138382,215,336,329,333,374,89,14,311,362,391,0,25,23,73,85,519,232
ENSG00000144357,689,1059,1911,1901,1760,1497,185,2801,1777,1588,37,242,121,978,1472,2169,1928
ENSG00000071909,1,0,0,5,0,7,7,0,0,5,0,0,2,8,2,23,1
ENSG00000204335,0,0,3,8,6,10,11,0,0,0,0,6,0,9,4,4,11
ENSG00000204334,0,3,2,5,12,11,0,0,0,14,0,0,0,0,0,0,0
ENSG00000128683,11,17,70,3,9,67,29,26,22,6,6,8,0,14,8,0,0
ENSG00000115806,278,434,976,1041,1037,250,8,1406,1012,1068,1,23,44,145,312,1182,1167
ENSG00000198586,656,1360,2408,1886,2342,939,131,3172,1847,1780,15,212,123,892,998,2367,2461
ENSG00000123600,189,218,404,444,459,188,19,651,489,462,3,24,14,192,205,509,144
ENSG00000115827,117,249,447,423,499,227,8,618,398,394,9,22,13,96,210,656,282
ENSG00000071967,284,1284,2611,1351,2050,68,29,692,2593,2261,0,0,13,73,233,1348,2684
ENSG00000077380,1546,3349,3285,3275,3721,1022,85,4106,3693,4036,3,92,131,544,1031,3838,3243
ENSG00000115840,252,362,553,432,703,236,22,582,322,341,3,30,7,177,251,393,112
ENSG00000128708,417,583,791,813,998,202,29,1158,880,867,50,23,27,143,208,626,993
ENSG00000172878,11,63,61,135,74,104,17,151,88,55,0,19,4,34,87,81,66
ENSG00000144355,2,6,14,4,0,3,9,16,2,19,7,1,0,0,5,0,12
ENSG00000115844,3,1,10,3,0,5,0,6,0,4,0,0,0,1,0,0,15
ENSG00000278924,1,0,3,3,0,2,0,0,2,0,0,0,0,0,2,0,0
ENSG00000091409,2559,8326,16533,4699,14706,3953,191,8490,5817,7517,46,728,448,1243,6698,10629,4405
ENSG00000152256,103,205,464,559,482,249,27,552,482,649,4,70,15,412,345,406,771
ENSG00000091428,552,602,1482,379,2016,1704,83,2265,270,451,12,210,147,670,1452,585,134
ENSG00000091436,713,2693,4502,1268,4594,511,44,2188,503,1290,6,23,80,193,859,1941,3866
ENSG00000144354,1,13,8,11,5,53,17,250,58,60,3,0,14,54,23,0,238
ENSG00000172845,656,1486,2846,2848,3200,886,95,2923,2404,2299,0,111,84,472,734,3106,9658
ENSG00000138430,367,638,1214,1382,1238,370,30,1617,1460,2039,2,72,53,450,309,852,2151
ENSG00000280414,0,4,0,0,0,1,0,0,6,0,1,0,1,6,4,0,1
ENSG00000217236,1,0,0,0,1,4,0,7,6,22,0,0,0,3,0,0,0
ENSG00000138433,477,1309,1053,1539,1668,715,76,1163,1053,1059,11,72,62,426,515,1593,2379
ENSG00000144306,51,220,371,318,343,166,26,600,404,328,0,6,10,51,148,462,196
ENSG00000163328,89,209,398,731,400,177,13,633,1131,1241,0,7,1,60,89,406,344
ENSG00000279884,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ENSG00000115935,1018,1640,2367,4864,3361,790,122,3732,6892,7945,27,116,97,546,482,5907,18730
ENSG00000138435,3,0,2,13,10,4,2,245,218,89,8,1,5,0,12,17,180
ENSG00000128656,109,225,525,226,487,165,41,394,121,197,0,30,19,136,211,314,47
ENSG00000115966,274,606,1543,1344,1514,549,40,1506,974,1265,2,56,31,313,410,859,1254
ENSG00000154518,200,262,451,543,478,170,33,773,723,847,10,7,25,204,129,593,951
ENSG00000144320,166,565,868,828,1142,209,26,1099,1181,1428,1,34,11,285,198,740,1797
ENSG00000174279,2,0,0,0,0,0,0,2,0,0,10,0,1,0,1,0,10
ENSG00000128714,0,0,0,0,0,27,0,27,0,8,0,0,0,0,2,0,0
ENSG00000170178,0,0,0,0,0,2,0,1,0,0,0,0,0,0,10,41,0
ENSG00000128713,0,0,0,0,0,71,13,2,7,3,0,0,0,3,0,0,0
ENSG00000128710,0,1,0,1,0,211,61,8,22,41,0,32,8,11,10,0,0
ENSG00000128709,0,0,0,1,0,35,17,38,4,43,0,44,0,56,19,0,0
ENSG00000175879,2,0,4,1,0,26,1,192,3,116,0,81,3,58,39,0,0
ENSG00000128652,0,0,0,1,0,55,18,102,7,10,7,30,6,46,36,36,0
ENSG00000278500,0,0,0,2,0,62,15,63,7,3,7,140,7,36,34,0,0
ENSG00000170166,0,0,0,2,0,29,9,22,0,3,0,126,2,32,12,0,0
ENSG00000128645,0,1,0,1,0,4,0,0,0,5,0,8,0,11,1,1,0
ENSG00000279160,3,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0
ENSG00000128654,18,68,203,170,247,86,5,327,148,241,4,20,4,88,115,398,172
ENSG00000279205,0,0,1,0,0,0,0,7,0,0,0,0,5,2,0,0,0
ENSG00000251746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170144,2550,3883,6364,6251,6804,1830,174,6292,5708,5818,1,202,245,1209,2002,4808,9425
ENSG00000116044,1163,1959,3155,3748,3022,1149,91,4274,4291,3516,21,128,108,916,791,3526,22338
ENSG00000018510,559,827,1425,1861,1245,465,46,2292,2112,2161,0,88,62,403,605,1233,1496
ENSG00000196659,7,31,85,54,134,19,2,105,36,25,0,20,0,27,35,0,2
ENSG00000197557,18,96,115,58,273,42,11,167,61,94,0,0,1,43,59,346,31
ENSG00000128655,2,0,4,1,6,17,6,26,1,9,5,0,3,36,11,68,10
ENSG00000155636,50,101,193,215,177,112,17,285,101,95,2,9,8,75,137,131,50
ENSG00000079156,65,291,344,229,428,100,31,812,235,128,0,1,11,15,19,316,64
ENSG00000180228,155,292,501,488,482,173,23,748,467,404,0,8,4,122,138,779,458
ENSG00000204311,8,11,18,19,27,20,0,34,3,28,0,0,0,11,15,0,12
ENSG00000079150,40,130,206,148,155,76,4,546,120,168,0,1,7,13,68,48,62
ENSG00000116095,196,346,669,516,683,259,22,838,542,494,10,13,10,85,250,320,473
ENSG00000155657,270,1820,6663,686,9302,25175,595,3962,1178,882,25,107,777,2059,6613,2114,651
ENSG00000279598,6,15,17,45,14,36,1,68,23,19,0,10,0,27,48,13,62
ENSG00000163492,33,288,1280,122,1758,2663,60,682,191,135,17,13,118,202,918,328,183
ENSG00000187231,543,1708,3377,942,3043,1695,98,3339,730,1140,0,80,178,425,1517,2322,1475
ENSG00000144331,21,175,429,50,254,36,8,4,11,4,0,0,3,18,77,42,7
ENSG00000163510,687,1270,1429,1591,1967,705,31,1523,1057,979,2,51,67,297,626,1603,1723
ENSG00000279559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170035,182,476,637,609,673,267,30,1117,707,767,1,20,45,218,203,643,740
ENSG00000115232,365,278,506,1079,710,176,15,2553,2634,3739,0,8,77,235,86,1788,3609
ENSG00000188452,0,0,1,0,0,3,8,96,3,11,0,0,0,6,5,0,1
ENSG00000162992,0,0,0,0,0,3,1,56,16,2,0,3,0,0,47,0,4
ENSG00000138434,2054,6210,11905,5304,8662,6940,997,13376,5072,5530,5,623,465,2575,8459,10153,7675
ENSG00000150722,0,1,20,1,0,17,5,43,14,8,0,0,0,2,6,0,0
ENSG00000222418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000115252,55,152,345,100,159,33,0,87,21,120,2,0,10,41,37,51,10
ENSG00000077232,1376,3761,4211,3793,4576,1981,99,5809,5104,4866,1,194,168,874,1967,3028,3535
ENSG00000162998,110,825,1785,191,2700,166,16,1343,152,573,0,0,32,48,126,158,128
ENSG00000061676,856,2063,4782,1248,3418,1920,98,4241,557,1312,2,220,149,1037,1797,2331,531
ENSG00000162999,12,53,113,81,119,24,7,119,73,77,0,0,2,16,34,0,10
ENSG00000163002,63,104,192,162,201,48,5,195,118,101,0,19,5,34,62,100,103
ENSG00000170396,40,13,15,82,0,12,2,106,120,64,0,0,7,6,7,24,18
ENSG00000188738,24,6,85,17,59,54,7,24,5,39,8,16,13,11,143,85,28
